invoice_id,bank_name,transaction_id,amount,recipient_name,sender_name,reconciliation_state,email_details
I14987,,TXN-MST-221-433174,490.76,Tanya,Janet Jones,UNPAID,
I11780,,TXN-MST-749-605309,181.09,Tanya,Christopher Rivas,UNPAID,
I11012,,TXN-MST-819-748160,521.5,Tanya,Jessica Smith,UNPAID,
I17063,,TXN-MST-945-498857,286.66,Tanya,Daniel Townsend,UNPAID,
I17381,,TXN-MST-483-184623,493.13,Tanya,Christine King,UNPAID,
I20506,,TXN-MST-340-495340,153.04,Tanya,Joseph Kelley,UNPAID,
I12224,,TXN-MST-911-846201,539.31,Tanya,Jordan Rodriguez,UNPAID,
I18142,,TXN-MST-544-717743,341.56,Tanya,Delgado MD,UNPAID,
I20673,,TXN-MST-842-472529,363.59,Tanya,Lisa Hill,UNPAID,
I18346,,TXN-MST-104-645895,506.84,Tanya,Chad Allen,UNPAID,
I11065,,TXN-MST-800-263499,335.59,Tanya,Tina Smith,UNPAID,
I11370,,TXN-MST-870-678103,325.06,Tanya,Patricia Powell,UNPAID,
I11833,,TXN-MST-575-952134,508.09,Tanya,Monica Fisher,UNPAID,
I17562,,TXN-MST-456-616277,390.48,Tanya,Kathryn Dominguez,UNPAID,
I11840,,TXN-MST-442-276348,227.82,Tanya,Carolyn Burton,UNPAID,
I15120,,TXN-MST-145-826880,293.2,Tanya,Calvin Guzman,UNPAID,
I10784,,TXN-MST-241-316311,454.48,Tanya,Michael King,UNPAID,
I19266,,TXN-MST-692-286843,140.77,Tanya,Cynthia Walsh,UNPAID,
I15684,,TXN-MST-273-904843,220.8,Tanya,Andrew Thompson,UNPAID,
I14652,,TXN-MST-572-255576,418.55,Tanya,Judith Davis,UNPAID,
I11837,,TXN-MST-548-227910,558.59,Tanya,Nancy Boyd,UNPAID,
I17084,,TXN-MST-624-445638,317.85,Tanya,Kevin Morrison,UNPAID,
I17780,,TXN-MST-546-648164,124.04,Tanya,Christopher Payne,UNPAID,
I12083,,TXN-MST-674-694262,221.63,Tanya,Dana Aguilar,UNPAID,
I10249,,TXN-MST-546-570999,271.94,Tanya,Sandra Holloway,UNPAID,
I13774,,TXN-MST-150-703038,279.84,Tanya,Amy Shelton,UNPAID,
I16660,,TXN-MST-358-278342,501.93,Tanya,Cheyenne Mercer,UNPAID,
I20961,,TXN-MST-600-323539,301.78,Tanya,Brandon Scott,UNPAID,
I16679,,TXN-MST-750-727509,502.55,Tanya,Sarah Yoder,UNPAID,
I10420,,TXN-MST-732-399212,145.15,Tanya,Jason Hood,UNPAID,
I11208,,TXN-MST-548-534063,288.62,Tanya,Lori Burton,UNPAID,
I10574,,TXN-MST-152-483386,371.92,Tanya,Barry Maddox,UNPAID,
I19587,,TXN-MST-481-159018,524.4,Tanya,Laura Thompson,UNPAID,
I14071,,TXN-MST-733-379541,543.8,Tanya,Jasmine Caldwell,UNPAID,
I20142,,TXN-MST-513-189431,260.75,Tanya,Sabrina Horn,UNPAID,
I18573,,TXN-MST-375-274484,548.17,Tanya,Jessica Mendez,UNPAID,
I18901,,TXN-MST-749-501767,481.71,Tanya,Matthew Howard,UNPAID,
I14677,,TXN-MST-437-746979,175.13,Tanya,Andrea Spencer,UNPAID,
I19690,,TXN-MST-416-737641,262.5,Tanya,Robert Garza,UNPAID,
I13996,,TXN-MST-564-102164,258.34,Tanya,Deanna Santos,UNPAID,
I20859,,TXN-MST-578-353123,199.31,Tanya,Brittany Lane,UNPAID,
I12685,,TXN-MST-594-353335,235.77,Tanya,Brittany Coleman,UNPAID,
I18875,,TXN-MST-623-956956,149.68,Tanya,Kristen Harmon,UNPAID,
I20401,,TXN-MST-596-939922,355.05,Tanya,Williams MD,UNPAID,
I13846,,TXN-MST-836-377935,186.16,Tanya,Denise Bradley,UNPAID,
I18686,,TXN-MST-542-929028,317.24,Tanya,William Cameron,UNPAID,
I18393,,TXN-MST-291-489079,558.3,Tanya,Shannon Gross,UNPAID,
I13346,,TXN-MST-356-739530,248.31,Tanya,Donna Freeman,UNPAID,
I11430,,TXN-MST-265-790144,281.23,Tanya,Alexandra Thomas,UNPAID,
I15922,,TXN-MST-244-389348,367.58,Tanya,Bradley Gross,UNPAID,
I15199,,TXN-MST-638-439281,292.1,Tanya,Elizabeth Kennedy,UNPAID,
I17175,,TXN-MST-893-558926,423.62,Tanya,Danielle Davis,UNPAID,
I19599,,TXN-MST-211-867068,315.32,Tanya,Paul Collins,UNPAID,
I10476,,TXN-MST-141-486381,387.09,Tanya,Megan Rodriguez,UNPAID,
I13459,,TXN-MST-706-403743,355.79,Tanya,Virginia Baxter,UNPAID,
I18831,,TXN-MST-146-841532,273.14,Tanya,Antonio Olson,UNPAID,
I12157,,TXN-MST-535-913067,147.55,Tanya,Jasmine Jackson,UNPAID,
I16848,,TXN-MST-916-714720,136.74,Tanya,Brenda Brown,UNPAID,
I12743,,TXN-MST-504-628154,277.2,Tanya,Terry Reyes,UNPAID,
I17919,,TXN-MST-876-120822,228.9,Tanya,Donald Carson,UNPAID,
I20223,,TXN-MST-390-268734,487.93,Tanya,Jonathan Singleton,UNPAID,
I19823,,TXN-MST-789-509384,410.43,Tanya,Mark Fischer,UNPAID,
I15423,,TXN-MST-489-683385,378.85,Tanya,Anthony Greene,UNPAID,
I13372,,TXN-MST-164-482857,334.68,Tanya,Michael Aguilar,UNPAID,
I15199,,TXN-MST-761-747919,263.04,Tanya,Deborah Cole,UNPAID,
I16308,,TXN-MST-751-722867,221.38,Tanya,John Cole,UNPAID,
I14763,,TXN-MST-222-107820,365.56,Tanya,Gerald Baker,UNPAID,
I19553,,TXN-MST-645-898468,144.94,Tanya,Melanie Kelly,UNPAID,
I11644,,TXN-MST-571-194536,565.39,Tanya,Donna Jenkins,UNPAID,
I20974,,TXN-MST-982-338012,277.38,Tanya,Robert Moore,UNPAID,
I12566,,TXN-MST-760-232152,134.8,Tanya,Williams MD,UNPAID,
I11484,,TXN-MST-911-889663,428.81,Tanya,Jason Mcclure,UNPAID,
I12032,,TXN-MST-573-648874,360.33,Tanya,Kevin Cummings,UNPAID,
I18364,,TXN-MST-321-115557,322.49,Tanya,Ryan Frost,UNPAID,
I14065,,TXN-MST-991-462660,289.39,Tanya,Richard Austin,UNPAID,
I13337,,TXN-MST-378-833037,396.03,Tanya,Shelly Sherman,UNPAID,
I17040,,TXN-MST-850-805469,506.94,Tanya,Jason Hudson,UNPAID,
I10506,,TXN-MST-314-506887,317.87,Tanya,Tom Lucas,UNPAID,
I16049,,TXN-MST-935-165376,253.77,Tanya,Priscilla Jenkins,UNPAID,
I16771,,TXN-MST-227-403528,181.08,Tanya,Diane Vaughan,UNPAID,
I13832,,TXN-MST-130-562743,264.94,Tanya,Hannah Meyer,UNPAID,
I19555,,TXN-MST-124-379078,343.12,Tanya,Dennis Martinez,UNPAID,
I20256,,TXN-MST-218-370666,408.53,Tanya,Elizabeth Bishop,UNPAID,
I12282,,TXN-MST-781-205315,521.2,Tanya,Anne David,UNPAID,
I16348,,TXN-MST-736-910069,506.25,Tanya,Alexandra Williams,UNPAID,
I17662,,TXN-MST-843-461800,520.05,Tanya,Ashley Torres,UNPAID,
I10250,,TXN-MST-482-145054,238.14,Tanya,John Dunn,UNPAID,
I11954,,TXN-MST-427-689258,477.56,Tanya,Lisa Hale,UNPAID,
I18064,,TXN-MST-753-209190,462.33,Tanya,Ashley Gallagher,UNPAID,
I13750,,TXN-MST-182-830302,550.3,Tanya,Carter MD,UNPAID,
I17156,,TXN-MST-564-965900,462.27,Tanya,Casey Norris,UNPAID,
I11705,,TXN-MST-662-481111,226.67,Tanya,Pamela Wilson,UNPAID,
I17852,,TXN-MST-208-382242,298.87,Tanya,Matthew Velez,UNPAID,
I11493,,TXN-MST-748-618878,474.11,Tanya,Nathan Alexander,UNPAID,
I15398,,TXN-MST-605-412344,474.22,Tanya,Stephanie Williams,UNPAID,
I12274,,TXN-MST-346-359198,212.75,Tanya,Vincent Riley,UNPAID,
I14531,,TXN-MST-541-646755,392.14,Tanya,Jennifer Gray,UNPAID,
I17080,,TXN-MST-960-569395,460.04,Tanya,Susan Preston,UNPAID,
I13425,,TXN-MST-559-652766,524.26,Tanya,Angela Campbell,UNPAID,
I13462,,TXN-MST-634-195304,534.95,Tanya,Michael Hunt,UNPAID,
I18326,,TXN-MST-466-964797,528.53,Tanya,Cindy Mason,UNPAID,
I10285,,TXN-MST-557-695110,498.71,Tanya,Michelle Leonard,UNPAID,
I13818,,TXN-MST-782-406487,247.54,Tanya,David Thomas,UNPAID,
I19037,,TXN-MST-500-978612,468.44,Tanya,Robert Martin,UNPAID,
I19725,,TXN-MST-972-641039,518.28,Tanya,Jean Green,UNPAID,
I11056,,TXN-MST-896-909371,182.17,Tanya,Kenneth Strickland,UNPAID,
I16234,,TXN-MST-701-471072,339.17,Tanya,Sara Klein,UNPAID,
I11425,,TXN-MST-283-357623,522.6,Tanya,Benjamin Davis,UNPAID,
I19482,,TXN-MST-660-565872,301.82,Tanya,Jacob Lee,UNPAID,
I18869,,TXN-MST-359-414674,379.92,Tanya,John Murphy,UNPAID,
I19160,,TXN-MST-399-314940,391.98,Tanya,Amber Merritt,UNPAID,
I13636,,TXN-MST-415-308232,334.17,Tanya,Nathan Owen,UNPAID,
I16953,,TXN-MST-518-999043,456.42,Tanya,Donald Turner,UNPAID,
I16139,,TXN-MST-966-731066,407.7,Tanya,Evan Hansen,UNPAID,
I20458,,TXN-MST-265-378477,319.05,Tanya,Thomas Ruiz,UNPAID,
I14400,,TXN-MST-279-667173,179.36,Tanya,Jacqueline Bailey,UNPAID,
I19576,,TXN-MST-323-100288,516.66,Tanya,Brian Palmer,UNPAID,
I15218,,TXN-MST-933-948943,294.17,Tanya,Vanessa Roberts,UNPAID,
I10042,,TXN-MST-342-304160,280.77,Tanya,Tiffany Lester,UNPAID,
I19810,,TXN-MST-744-290415,166.33,Tanya,Kristen Bates,UNPAID,
I12387,,TXN-MST-957-800725,306.39,Tanya,Tracy Taylor,UNPAID,
I12766,,TXN-MST-291-683664,195.98,Tanya,Elizabeth Lewis,UNPAID,
I12571,,TXN-MST-332-391212,441.1,Tanya,Michael Perez,UNPAID,
I19166,,TXN-MST-872-520833,258.87,Tanya,Shannon Lawson,UNPAID,
I20367,,TXN-MST-242-459215,191.51,Tanya,Kevin Davis,UNPAID,
I11277,,TXN-MST-526-704043,245.79,Tanya,Misty Harris,UNPAID,
I20809,,TXN-MST-780-532546,261.77,Tanya,Lori Jones,UNPAID,
I19659,,TXN-MST-342-855342,240.99,Tanya,Danielle Peck,UNPAID,
I16447,,TXN-MST-315-929838,339.13,Tanya,Houston MD,UNPAID,
I14300,,TXN-MST-118-792064,243.06,Tanya,Colton Frey,UNPAID,
I10904,,TXN-MST-316-185789,445.74,Tanya,Madeline Chung,UNPAID,
I19658,,TXN-MST-415-837756,355.57,Tanya,Anthony Vang,UNPAID,
I12781,,TXN-MST-207-650414,520.1,Tanya,Pamela Davis,UNPAID,
I17286,,TXN-MST-848-130566,428.56,Tanya,Misty Perry,UNPAID,
I13294,,TXN-MST-260-500898,460.37,Tanya,Juan Cameron,UNPAID,
I18967,,TXN-MST-863-973168,333.16,Tanya,Diane Clay,UNPAID,
I11036,,TXN-MST-380-611966,376.36,Tanya,Nicolas Caldwell,UNPAID,
I16766,,TXN-MST-976-375426,525.18,Tanya,Anthony Cooper,UNPAID,
I18846,,TXN-MST-171-860098,445.44,Tanya,Joseph Tran,UNPAID,
I20890,,TXN-MST-306-777279,278.09,Tanya,John Chapman,UNPAID,
I11149,,TXN-MST-989-142076,192.08,Tanya,Kimberly Butler,UNPAID,
I20259,,TXN-MST-853-932435,333.36,Tanya,Drew Ingram,UNPAID,
I15213,,TXN-MST-438-924225,233.32,Tanya,Bonnie Brewer,UNPAID,
I12221,,TXN-MST-375-905554,457.22,Tanya,Bernard Torres,UNPAID,
I10162,,TXN-MST-663-872480,354.45,Tanya,Stephanie Beck,UNPAID,
I13715,,TXN-MST-618-135301,247.63,Tanya,Wanda Espinoza,UNPAID,
I15582,,TXN-MST-260-610231,228.93,Tanya,Christopher Kline,UNPAID,
I19609,,TXN-MST-553-806994,410.02,Tanya,Kara Morales,UNPAID,
I10207,,TXN-MST-985-753355,254.16,Tanya,Carl Robbins,UNPAID,
I19799,,TXN-MST-750-145582,136.45,Tanya,Victor Robinson,UNPAID,
I19501,,TXN-MST-246-496680,419.65,Tanya,Judith Burnett,UNPAID,
I14539,,TXN-MST-608-901953,159.6,Tanya,Dustin Allen,UNPAID,
I13980,,TXN-MST-268-555514,464.71,Tanya,Michelle Little,UNPAID,
I16885,,TXN-MST-768-627449,521.84,Tanya,Joshua Lewis,UNPAID,
I16675,,TXN-MST-251-933148,404.38,Tanya,Kimberly Stevens,UNPAID,
I15023,,TXN-MST-283-202036,558.42,Tanya,Brandon Watts,UNPAID,
I15060,,TXN-MST-387-564453,309.55,Tanya,Hawkins MD,UNPAID,
I18282,,TXN-MST-384-801389,338.79,Tanya,Angelica Cook,UNPAID,
I20039,,TXN-MST-700-381227,194.2,Tanya,Jill Jones,UNPAID,
I13381,,TXN-MST-693-659169,232.77,Tanya,Michael Hall,UNPAID,
I16460,,TXN-MST-354-774720,186.92,Tanya,Cheryl Hayes,UNPAID,
I20806,,TXN-MST-157-383141,470.18,Tanya,Donna Martin,UNPAID,
I15803,,TXN-MST-833-312259,161.24,Tanya,Paul Meyer,UNPAID,
I19836,,TXN-MST-985-415855,311.44,Tanya,Diane Moore,UNPAID,
I13807,,TXN-MST-939-941768,278.68,Tanya,Richard Flores,UNPAID,
I10716,,TXN-MST-225-827503,564.69,Tanya,Daniel Gray,UNPAID,
I17874,,TXN-MST-835-696332,239.77,Tanya,Jennifer Freeman,UNPAID,
I16587,,TXN-MST-348-323898,207.53,Tanya,Barbara Mcknight,UNPAID,
I11693,,TXN-MST-434-899527,255.12,Tanya,Amy Mack,UNPAID,
I10725,,TXN-MST-820-467993,212.68,Tanya,Catherine Hunter,UNPAID,
I18762,,TXN-MST-635-210510,224.84,Tanya,Kevin Williams,UNPAID,
I11198,,TXN-MST-814-820403,167.19,Tanya,Marc White,UNPAID,
I17542,,TXN-MST-466-633370,250.22,Tanya,Miguel Charles,UNPAID,
I19641,,TXN-MST-938-806833,273.65,Tanya,Marie Woodward,UNPAID,
I16638,,TXN-MST-521-192393,230.68,Tanya,Derrick Wood,UNPAID,
I17752,,TXN-MST-254-820373,432.29,Tanya,Craig Velasquez,UNPAID,
I10614,,TXN-MST-754-687250,238,Tanya,Tamara Byrd,UNPAID,
I12346,,TXN-MST-454-565049,332.59,Tanya,James Cook,UNPAID,
I13082,,TXN-MST-494-707875,322.18,Tanya,Thomas Robinson,UNPAID,
I18223,,TXN-MST-458-540147,444.28,Tanya,Theresa Leonard,UNPAID,
I17774,,TXN-MST-831-588068,409.93,Tanya,Amanda Bass,UNPAID,
I13042,,TXN-MST-889-442891,154.82,Tanya,Kimberly Murray,UNPAID,
I18531,,TXN-MST-256-473659,204.53,Tanya,Michael Carney,UNPAID,
I15130,,TXN-MST-552-898201,234.04,Tanya,Jordan Zuniga,UNPAID,
I11819,,TXN-MST-855-972390,247.75,Tanya,Shane Brown,UNPAID,
I12967,,TXN-MST-107-496105,542.77,Tanya,Gray MD,UNPAID,
I20199,,TXN-MST-966-863485,509.08,Tanya,Julie Wilkins,UNPAID,
I14882,,TXN-MST-408-808944,347.07,Tanya,Lisa Smith,UNPAID,
I18954,,TXN-MST-876-351476,241.13,Tanya,Debbie Harris,UNPAID,
I13863,,TXN-MST-861-484133,362.26,Tanya,John Smith,UNPAID,
I13919,,TXN-MST-173-522009,545.57,Tanya,Brandon Anderson,UNPAID,
I15769,,TXN-MST-747-900615,520.57,Tanya,Caleb Murphy,UNPAID,
I10786,,TXN-MST-100-236549,208.59,Tanya,Kevin Griffith,UNPAID,
I17117,,TXN-MST-397-760665,373.38,Tanya,Anne Tucker,UNPAID,
I11411,,TXN-MST-695-911152,410.62,Tanya,Jenny Medina,UNPAID,
I13420,,TXN-MST-210-833946,560.8,Tanya,Tyler Thompson,UNPAID,
I18123,,TXN-MST-410-814660,497.6,Tanya,John Lopez,UNPAID,
I16477,,TXN-MST-399-389706,279.72,Tanya,Jason Johnston,UNPAID,
I19559,,TXN-MST-387-263928,351.14,Tanya,Sherry Davis,UNPAID,
I18577,,TXN-MST-869-274726,183.45,Tanya,Vincent Cruz,UNPAID,
I13781,,TXN-MST-607-453077,216.97,Tanya,Jason Torres,UNPAID,
I11297,,TXN-MST-407-206040,205.35,Tanya,Robert Mullins,UNPAID,
I14238,,TXN-MST-225-111996,325.68,Tanya,Andrew Washington,UNPAID,
I17856,,TXN-MST-776-407472,272.51,Tanya,Melissa Torres,UNPAID,
I20305,,TXN-MST-890-509861,330.7,Tanya,Alan Quinn,UNPAID,
I19965,,TXN-MST-243-687711,442.65,Tanya,Nathan Salas,UNPAID,
I12181,,TXN-MST-980-853176,499.15,Tanya,Jacqueline Bowen,UNPAID,
I19227,,TXN-MST-337-566177,553.37,Tanya,,UNPAID,
I16429,,TXN-MST-765-300109,164.35,Tanya,Casey Taylor,UNPAID,
I18656,,TXN-MST-598-369940,431.87,Tanya,Chad Smith,UNPAID,
I13261,,TXN-MST-861-895040,264.14,Tanya,Daniel Austin,UNPAID,
I15661,,TXN-MST-502-988398,511.24,Tanya,Lindsey Rodriguez,UNPAID,
I15787,,TXN-MST-727-475031,231.36,Tanya,Shawn Ruiz,UNPAID,
I15702,,TXN-MST-759-738801,202.9,Tanya,Victoria Thomas,UNPAID,
I11984,,TXN-MST-513-739874,532.57,Tanya,Hayley Wall,UNPAID,
I18271,,TXN-MST-113-591207,393.04,Tanya,Douglas Lara,UNPAID,
I20296,,TXN-MST-843-226009,180.95,Tanya,Calvin Anderson,UNPAID,
I19136,,TXN-MST-459-500900,297.5,Tanya,Cameron Shelton,UNPAID,
I17742,,TXN-MST-431-703055,477.97,Tanya,Amanda Mendez,UNPAID,
I20347,,TXN-MST-732-750477,486.68,Tanya,Tiffany Waller,UNPAID,
I20272,,TXN-MST-592-936391,548.58,Tanya,Bryan Adams,UNPAID,
I17250,,TXN-MST-559-949499,322.99,Tanya,Lisa Trujillo,UNPAID,
I10625,,TXN-MST-669-210548,330.02,Tanya,Lisa Frank,UNPAID,
I20654,,TXN-MST-272-327392,176.96,Tanya,Christopher Porter,UNPAID,
I13717,,TXN-MST-190-265612,251.58,Tanya,Craig Davis,UNPAID,
I16906,,TXN-MST-377-249327,253.62,Tanya,Julie Young,UNPAID,
I14985,,TXN-MST-617-703918,134.02,Tanya,Brandon Gonzalez,UNPAID,
I14255,,TXN-MST-290-103843,189.01,Tanya,Marissa Sanchez,UNPAID,
I18618,,TXN-MST-528-766420,293.6,Tanya,Andrew Espinoza,UNPAID,
I10752,,TXN-MST-438-791668,470.82,Tanya,Douglas Hernandez,UNPAID,
I10638,,TXN-MST-453-796861,228.18,Tanya,Jeffrey Wright,UNPAID,
I12538,,TXN-MST-353-295994,427.41,Tanya,Mike Dyer,UNPAID,
I13169,,TXN-MST-758-989061,546.13,Tanya,Erica Duncan,UNPAID,
I20406,,TXN-MST-977-463232,186.01,Tanya,Kristen Garrison,UNPAID,
I15052,,TXN-MST-386-931316,276.97,Tanya,Todd Bernard,UNPAID,
I19882,,TXN-MST-988-784095,357.1,Tanya,Jeremy Garner,UNPAID,
I19100,,TXN-MST-830-964712,146.66,Tanya,John Thomas,UNPAID,
I16978,,TXN-MST-131-569937,429.7,Tanya,Tara Lloyd,UNPAID,
I14767,,TXN-MST-103-950628,558.94,Tanya,Andrew Allen,UNPAID,
I18545,,TXN-MST-557-760412,507.61,Tanya,Vickie Williams,UNPAID,
I15982,,TXN-MST-653-384981,181.88,Tanya,Michael Mathis,UNPAID,
I17764,,TXN-MST-519-644445,202.2,Tanya,Sheri Perez,UNPAID,
I20784,,TXN-MST-394-130103,494.43,Tanya,Eric Ponce,UNPAID,
I11696,,TXN-MST-329-343191,559.15,Tanya,Robert Ingram,UNPAID,
I20477,,TXN-MST-670-533111,505.35,Tanya,Allen Lee,UNPAID,
I12582,,TXN-MST-274-562026,327.43,Tanya,Ryan Hardy,UNPAID,
I18684,,TXN-MST-393-144384,455.42,Tanya,Jennifer Watkins,UNPAID,
I12369,,TXN-MST-222-875954,503.95,Tanya,Michelle Sweeney,UNPAID,
I14454,,TXN-MST-645-604093,348.49,Tanya,Joshua Sampson,UNPAID,
I19154,,TXN-MST-771-928995,566.31,Tanya,Nicholas Tran,UNPAID,
I15190,,TXN-MST-492-564732,392.96,Tanya,Tiffany Mcdonald,UNPAID,
I17596,,TXN-MST-665-590887,240.58,Tanya,Anthony Jacobson,UNPAID,
I11518,,TXN-MST-228-522945,371.47,Tanya,Jennifer Bush,UNPAID,
I18812,,TXN-MST-911-642383,494,Tanya,Hector Gonzales,UNPAID,
I17494,,TXN-MST-409-914142,177.48,Tanya,Frances Trujillo,UNPAID,
I20658,,TXN-MST-189-607456,482.3,Tanya,Sarah Carrillo,UNPAID,
I14559,,TXN-MST-376-599323,544.39,Tanya,Kimberly Cervantes,UNPAID,
I10619,,TXN-MST-336-793261,515.14,Tanya,Jeremy Bradshaw,UNPAID,
I19018,,TXN-MST-764-259463,163.78,Tanya,Curtis Ochoa,UNPAID,
I16433,,TXN-MST-161-927253,419.63,Tanya,Timothy Burns,UNPAID,
I18313,,TXN-MST-968-975358,363.2,Tanya,Deborah Macias,UNPAID,
I20535,,TXN-MST-773-427605,527.64,Tanya,James Montoya,UNPAID,
I10961,,TXN-MST-246-269480,467.47,Tanya,Kevin Murphy,UNPAID,
I19694,,TXN-MST-235-410135,166.03,Tanya,Brittany Miller,UNPAID,
I10556,,TXN-MST-180-929584,156.96,Tanya,Sheila Edwards,UNPAID,
I13639,,TXN-MST-668-984313,147.51,Tanya,Kathleen Patel,UNPAID,
I19919,,TXN-MST-347-105119,132.6,Tanya,Jacob Adams,UNPAID,
I11364,,TXN-MST-542-701549,539.72,Tanya,Emily Gonzalez,UNPAID,
I16255,,TXN-MST-691-770918,154.4,Tanya,Daniel Dennis,UNPAID,
I16433,,TXN-MST-826-412883,387.6,Tanya,Riley Gallegos,UNPAID,
I15619,,TXN-MST-653-764266,529.36,Tanya,Robert Foster,UNPAID,
I13492,,TXN-MST-571-525680,293.46,Tanya,Brendan Hernandez,UNPAID,
I17758,,TXN-MST-805-120263,443.36,Tanya,Christopher Odom,UNPAID,
I11990,,TXN-MST-409-248630,411.89,Tanya,Elizabeth Bean,UNPAID,
I10326,,TXN-MST-236-674655,544.88,Tanya,Shawn Mccann,UNPAID,
I17452,,TXN-MST-781-927481,512.9,Tanya,Rachel Lewis,UNPAID,
I11093,,TXN-MST-394-256679,222.24,Tanya,Jason Hunter,UNPAID,
I15068,,TXN-MST-151-655649,368.3,Tanya,David Rodriguez,UNPAID,
I13212,,TXN-MST-522-759864,323.58,Tanya,Rachael Riddle,UNPAID,
I19606,,TXN-MST-330-544709,126.24,Tanya,Michelle Sullivan,UNPAID,
I14584,,TXN-MST-776-250133,214.96,Tanya,Donna Vaughan,UNPAID,
I12439,,TXN-MST-819-996570,349.94,Tanya,Andrew Craig,UNPAID,
I18206,,TXN-MST-454-368786,542.48,Tanya,Samantha Butler,UNPAID,
I14124,,TXN-MST-336-646505,258.66,Tanya,Cody Bond,UNPAID,
I18716,,TXN-MST-957-666514,220.01,Tanya,Joseph Smith,UNPAID,
I16771,,TXN-MST-215-729984,272.35,Tanya,Jason Jimenez,UNPAID,
I19012,,TXN-MST-569-123324,449.49,Tanya,Carla Walker,UNPAID,
I10500,,TXN-MST-224-374918,535.19,Tanya,Pamela Brown,UNPAID,
I15573,,TXN-MST-197-976293,491.46,Tanya,Monique Sexton,UNPAID,
I11286,,TXN-MST-218-377596,284.78,Tanya,Bethany Peck,UNPAID,
I11964,,TXN-MST-293-706288,225.82,Tanya,David Ward,UNPAID,
I19827,,TXN-MST-636-101294,356.96,Tanya,Tamara Martinez,UNPAID,
I10970,,TXN-MST-486-633708,362.91,Tanya,John Cooper,UNPAID,
I15502,,TXN-MST-875-413000,249.51,Tanya,Jessica Mack,UNPAID,
I17636,,TXN-MST-927-637853,187.27,Tanya,Natasha Carr,UNPAID,
I10330,,TXN-MST-111-569599,229.23,Tanya,Zachary Davenport,UNPAID,
I15333,,TXN-MST-634-774737,485.81,Tanya,Teresa Rodriguez,UNPAID,
I14410,,TXN-MST-360-719307,151.68,Tanya,Phillip Villanueva,UNPAID,
I19247,,TXN-MST-164-314524,517.03,Tanya,Lindsey Williams,UNPAID,
I12995,,TXN-MST-636-832518,460.24,Tanya,Jeff Sandoval,UNPAID,
I19319,,TXN-MST-635-403154,241.08,Tanya,Barbara Meza,UNPAID,
I13346,,TXN-MST-267-764717,522.17,Tanya,Bonnie Garcia,UNPAID,
I10894,,TXN-MST-560-559844,268.32,Tanya,Kimberly Kelly,UNPAID,
I15712,,TXN-MST-552-261514,537.13,Tanya,Jacqueline Moran,UNPAID,
I19674,,TXN-MST-875-561326,440.97,Tanya,Robert Keith,UNPAID,
I18761,,TXN-MST-141-646829,233.01,Tanya,Christina Dunlap,UNPAID,
I16137,,TXN-MST-222-934704,306.71,Tanya,Christopher Carter,UNPAID,
I19937,,TXN-MST-895-573194,289.79,Tanya,Hannah Moore,UNPAID,
I12089,,TXN-MST-374-495143,469.5,Tanya,Amy Smith,UNPAID,
I16076,,TXN-MST-688-462926,350.69,Tanya,Sarah Hobbs,UNPAID,
I19904,,TXN-MST-413-349935,215.8,Tanya,Joanna Oconnor,UNPAID,
I12192,,TXN-MST-367-575010,455.62,Tanya,Paul West,UNPAID,
I17964,,TXN-MST-461-355179,375.56,Tanya,Curtis Robbins,UNPAID,
I17911,,TXN-MST-286-511521,424.15,Tanya,Jacqueline Smith,UNPAID,
I13646,,TXN-MST-488-831781,183.05,Tanya,Andrew Griffin,UNPAID,
I10175,,TXN-MST-607-701648,239.05,Tanya,Valerie Martin,UNPAID,
I18506,,TXN-MST-226-950423,376.12,Tanya,Ryan Mullins,UNPAID,
I10587,,TXN-MST-207-928806,285.82,Tanya,Pamela Collins,UNPAID,
I16863,,TXN-MST-961-394151,513.11,Tanya,Patrick Erickson,UNPAID,
I12979,,TXN-MST-971-105801,354.36,Tanya,Brittney Crawford,UNPAID,
I14854,,TXN-MST-346-980078,519.51,Tanya,Richard Cunningham,UNPAID,
I15241,,TXN-MST-187-231938,414.04,Tanya,Dana Ellison,UNPAID,
I14504,,TXN-MST-271-539263,204.47,Tanya,Tony Vargas,UNPAID,
I12457,,TXN-MST-595-500164,138.34,Tanya,Sean Conner,UNPAID,
I17609,,TXN-MST-442-268815,460.72,Tanya,Barry Rios,UNPAID,
I15981,,TXN-MST-780-238407,130.94,Tanya,Alicia Brown,UNPAID,
I12382,,TXN-MST-248-650558,488.03,Tanya,Andrea Martinez,UNPAID,
I15728,,TXN-MST-930-729411,445.79,Tanya,Laura Palmer,UNPAID,
I12039,,TXN-MST-270-975157,242.77,Tanya,Ricardo Carey,UNPAID,
I14598,,TXN-MST-487-539927,565.06,Tanya,Amy Cisneros,UNPAID,
I18054,,TXN-MST-781-532703,514,Tanya,Shannon Gordon,UNPAID,
I19699,,TXN-MST-731-298492,386.12,Tanya,Matthew Brown,UNPAID,
I18238,,TXN-MST-754-225026,234.95,Tanya,Adam Fleming,UNPAID,
I16512,,TXN-MST-402-213968,252.4,Tanya,Misty Vincent,UNPAID,
I12190,,TXN-MST-270-478264,226.92,Tanya,Terry Levy,UNPAID,
I20076,,TXN-MST-889-410287,215.3,Tanya,Patricia Mooney,UNPAID,
I16616,,TXN-MST-306-309909,239.65,Tanya,Joshua Gardner,UNPAID,
